id,state_id,abbr,name,county_seat
2982,49,065,Stevens,
2983,49,067,Thurston,
2984,49,069,Wahkiakum,
2985,49,071,Walla Walla,
2986,49,073,Whatcom,
2987,49,075,Whitman,
2988,49,077,Yakima,
2989,50,001,Adams,
2990,50,003,Ashland,
2991,50,005,Barron,
2992,50,007,Bayfield,
2993,50,009,Brown,
2994,50,011,Buffalo,
2995,50,013,Burnett,
2996,50,015,Calumet,
2997,50,017,Chippewa,
2998,50,019,Clark,
2999,50,021,Columbia,
3000,50,023,Crawford,
3001,50,025,Dane,
3002,50,027,Dodge,
3003,50,029,Door,
3004,50,031,Douglas,
3005,50,033,Dunn,
3006,50,035,Eau Claire,
3007,50,037,Florence,
3008,50,039,Fond du Lac,
3009,50,041,Forest,
3010,50,043,Grant,
3011,50,045,Green,
3012,50,047,Green Lake,
3013,50,049,Iowa,
3014,50,051,Iron,
3015,50,053,Jackson,
3016,50,055,Jefferson,
3017,50,057,Juneau,
3018,50,059,Kenosha,
3019,50,061,Kewaunee,
3020,50,063,La Crosse,
3021,50,065,Lafayette,
3022,50,067,Langlade,
3023,50,069,Lincoln,
3024,50,071,Manitowoc,
3025,50,073,Marathon,
3026,50,075,Marinette,
3027,50,077,Marquette,
3028,50,078,Menominee,
3029,50,079,Milwaukee,
3030,50,081,Monroe,
3031,50,083,Oconto,
3032,50,085,Oneida,
3033,50,087,Outagamie,
3034,50,089,Ozaukee,
3035,50,091,Pepin,
3036,50,093,Pierce,
3037,50,095,Polk,
3038,50,097,Portage,
3039,50,099,Price,
3040,50,101,Racine,
3041,50,103,Richland,
3042,50,105,Rock,
3043,50,107,Rusk,
3044,50,109,St. Croix,
3045,50,111,Sauk,
3046,50,113,Sawyer,
3047,50,115,Shawano,
3048,50,117,Sheboygan,
3049,50,119,Taylor,
3050,50,121,Trempealeau,
3051,50,123,Vernon,
3052,50,125,Vilas,
3053,50,127,Walworth,
3054,50,129,Washburn,
3055,50,131,Washington,
3056,50,133,Waukesha,
3057,50,135,Waupaca,
3058,50,137,Waushara,
3059,50,139,Winnebago,
3060,50,141,Wood,
3061,51,001,Barbour,
3062,51,003,Berkeley,
3063,51,005,Boone,
3064,51,007,Braxton,
3065,51,009,Brooke,
3066,51,011,Cabell,
3067,51,013,Calhoun,
3068,51,015,Clay,
3069,51,017,Doddridge,
3070,51,019,Fayette,
3071,51,021,Gilmer,
3072,51,023,Grant,
3073,51,025,Greenbrier,
3074,51,027,Hampshire,
3075,51,029,Hancock,
3076,51,031,Hardy,
3077,51,033,Harrison,
3078,51,035,Jackson,
3079,51,037,Jefferson,
3080,51,039,Kanawha,
3081,51,041,Lewis,
3082,51,043,Lincoln,
3083,51,045,Logan,
3084,51,047,McDowell,
3085,51,049,Marion,
3086,51,051,Marshall,
3087,51,053,Mason,
3088,51,055,Mercer,
3089,51,057,Mineral,
3090,51,059,Mingo,
3091,51,061,Monongalia,
3092,51,063,Monroe,
3093,51,065,Morgan,
3094,51,067,Nicholas,
3095,51,069,Ohio,
3096,51,071,Pendleton,
3097,51,073,Pleasants,
3098,51,075,Pocahontas,
3099,51,077,Preston,
3100,51,079,Putnam,
3101,51,081,Raleigh,
3102,51,083,Randolph,
3103,51,085,Ritchie,
3104,51,087,Roane,
3105,51,089,Summers,
3106,51,091,Taylor,
3107,51,093,Tucker,
3108,51,095,Tyler,
3109,51,097,Upshur,
3110,51,099,Wayne,
3111,51,101,Webster,
3112,51,103,Wetzel,
3113,51,105,Wirt,
3114,51,107,Wood,
3115,51,109,Wyoming,
3116,52,001,Albany,
3117,52,003,Big Horn,
3118,52,005,Campbell,
3119,52,007,Carbon,
3120,52,009,Converse,
3121,52,011,Crook,
3122,52,013,Fremont,
3123,52,015,Goshen,
3124,52,017,Hot Springs,
3125,52,019,Johnson,
3126,52,021,Laramie,
3127,52,023,Lincoln,
3128,52,025,Natrona,
3129,52,027,Niobrara,
3130,52,029,Park,
3131,52,031,Platte,
3132,52,033,Sheridan,
3133,52,035,Sublette,
3134,52,037,Sweetwater,
3135,52,039,Teton,
3136,52,041,Uinta,
3137,52,043,Washakie,
3138,52,045,Weston,
